TransactionID,Date,AccountID,CustomerID,ProductID,TransactionType,TransactionChannel,Amount,Status
TXN002770,2024-04-12,ACC00263,CUST00399,PRD011,Debit,Mobile App,235676.37,Success
TXN002771,2025-12-18,ACC00439,CUST00097,PRD015,Credit,Branch,10652.75,Success
TXN002772,2025-05-29,ACC00702,CUST00259,PRD015,Credit,UPI,18196.4,Success
TXN002773,2024-06-11,ACC00410,CUST00779,PRD002,Credit,UPI,21723.97,Success
TXN002774,2025-03-07,ACC00967,CUST00732,PRD007,Credit,UPI,2202.43,Success
TXN002775,2025-12-13,ACC00966,CUST00570,PRD007,Debit,Mobile App,1441.69,Success
TXN002776,2023-02-14,ACC00516,CUST00333,PRD010,Debit,UPI,410238.63,Failed
TXN002777,2024-01-21,ACC00102,CUST00058,PRD013,Credit,POS,24855.64,Failed
TXN002778,2025-02-04,ACC00583,CUST00356,PRD015,Credit,Mobile App,4994.18,Success
TXN002779,2025-12-27,ACC00933,CUST00184,PRD015,Credit,Mobile App,21499.17,Success
TXN002780,2024-08-17,ACC00261,CUST00154,PRD003,Debit,Mobile App,306156.94,Success
TXN002781,2025-03-30,ACC00062,CUST00204,PRD016,Credit,UPI,8410.69,Success
TXN002782,2025-11-17,ACC00085,CUST00676,PRD010,Debit,ATM,311342.09,Success
TXN002783,2025-10-04,ACC00378,CUST00484,PRD007,Credit,ATM,23057.03,Failed
TXN002784,2025-06-26,ACC00715,CUST00693,PRD011,Debit,ATM,91478.51,Success
TXN002785,2024-12-28,ACC00502,CUST00175,PRD011,Credit,UPI,86346.57,Success
TXN002786,2025-09-06,ACC00128,CUST00711,PRD016,Debit,UPI,6723.51,Success
TXN002787,2025-12-10,ACC00052,CUST00351,PRD001,Credit,UPI,15708.26,Failed
TXN002788,2023-08-25,ACC00121,CUST00369,PRD008,Credit,UPI,11228.59,Success
TXN002789,2025-08-10,ACC00566,CUST00520,PRD015,Credit,Mobile App,1030.03,Success
TXN002790,2024-06-19,ACC00022,CUST00040,PRD011,Debit,UPI,388770.89,Success
TXN002791,2023-03-13,ACC00453,CUST00736,PRD002,Debit,ATM,17528.35,Success
TXN002792,2025-06-30,ACC00002,CUST00136,PRD008,Debit,Net Banking,7944.67,Success
TXN002793,2025-11-08,ACC00791,CUST00066,PRD009,Debit,Net Banking,102617.87,Success
TXN002794,2024-12-07,ACC00829,CUST00408,PRD005,Credit,Mobile App,14782.18,Success
TXN002795,2024-09-19,ACC00646,CUST00298,PRD007,Debit,Mobile App,22823.14,Success
TXN002796,2025-07-24,ACC00608,CUST00341,PRD010,Debit,Mobile App,127366.75,Success
TXN002797,2023-03-07,ACC00332,CUST00154,PRD011,Credit,Mobile App,77733.41,Success
TXN002798,2025-11-22,ACC00331,CUST00176,PRD005,Credit,Mobile App,2641.18,Success
TXN002799,2025-06-01,ACC00843,CUST00015,PRD015,Debit,POS,12175.39,Success
TXN002800,2025-02-27,ACC00929,CUST00426,PRD003,Debit,Mobile App,139156.07,Success
TXN002801,2024-10-25,ACC00470,CUST00662,PRD003,Debit,Net Banking,121249.0,Success
TXN002802,2025-10-27,ACC00801,CUST00668,PRD012,Debit,Mobile App,14810.74,Success
TXN002803,2025-08-19,ACC00626,CUST00236,PRD003,Debit,UPI,407366.44,Success
TXN002804,2024-09-15,ACC00590,CUST00481,PRD012,Credit,ATM,44229.54,Success
TXN002805,2024-05-07,ACC00219,CUST00335,PRD016,Debit,POS,5437.12,Success
TXN002806,2025-10-22,ACC00998,CUST00095,PRD016,Credit,Mobile App,21121.85,Success
TXN002807,2024-09-02,ACC00070,CUST00766,PRD006,Credit,Mobile App,16552.82,Success
TXN002808,2025-08-17,ACC00374,CUST00292,PRD014,Debit,Mobile App,13344.83,Success
TXN002809,2025-07-18,ACC00202,CUST00025,PRD003,Debit,Branch,487154.96,Success
TXN002810,2025-09-24,ACC00803,CUST00415,PRD006,Credit,UPI,15418.72,Success
TXN002811,2025-10-31,ACC00378,CUST00484,PRD011,Credit,Mobile App,300662.22,Failed
TXN002812,2023-12-18,ACC00925,CUST00436,PRD001,Debit,ATM,11166.97,Success
TXN002813,2024-05-20,ACC00778,CUST00044,PRD016,Credit,ATM,14732.42,Success
TXN002814,2025-12-11,ACC00189,CUST00080,PRD014,Credit,Net Banking,41107.25,Success
TXN002815,2025-11-15,ACC00783,CUST00422,PRD006,Credit,Mobile App,6574.89,Success
TXN002816,2025-09-01,ACC00988,CUST00581,PRD007,Debit,UPI,23675.4,Success
TXN002817,2025-09-17,ACC00831,CUST00070,PRD016,Debit,Mobile App,5905.13,Success
TXN002818,2025-01-07,ACC00546,CUST00360,PRD002,Debit,POS,23319.42,Success
TXN002819,2025-09-30,ACC00175,CUST00744,PRD009,Debit,UPI,279245.59,Success
TXN002820,2025-12-06,ACC00510,CUST00077,PRD013,Credit,UPI,41526.13,Success
TXN002821,2025-10-06,ACC00268,CUST00390,PRD013,Credit,UPI,15328.01,Success
TXN002822,2025-08-30,ACC00462,CUST00699,PRD004,Credit,Net Banking,23360.3,Success
TXN002823,2025-10-13,ACC00160,CUST00708,PRD011,Credit,Mobile App,149799.74,Success
TXN002824,2025-02-18,ACC00148,CUST00312,PRD011,Credit,Net Banking,262249.62,Success
TXN002825,2025-05-08,ACC00626,CUST00236,PRD004,Credit,Net Banking,24976.3,Success
TXN002826,2024-12-21,ACC00638,CUST00365,PRD009,Debit,Mobile App,148224.54,Success
TXN002827,2024-12-22,ACC00650,CUST00026,PRD001,Debit,UPI,22627.57,Success
TXN002828,2025-04-20,ACC00829,CUST00408,PRD007,Credit,Mobile App,10736.03,Success
TXN002829,2025-11-20,ACC00538,CUST00098,PRD005,Debit,Mobile App,12238.92,Success
TXN002830,2023-10-07,ACC00726,CUST00469,PRD001,Debit,ATM,5680.85,Success
TXN002831,2025-01-12,ACC00354,CUST00455,PRD010,Debit,UPI,240914.96,Success
TXN002832,2024-04-16,ACC00688,CUST00113,PRD012,Debit,ATM,20208.83,Success
TXN002833,2024-10-22,ACC00461,CUST00716,PRD009,Credit,UPI,222383.61,Success
TXN002834,2025-11-16,ACC00265,CUST00292,PRD001,Debit,ATM,13715.28,Success
TXN002835,2023-05-12,ACC00905,CUST00585,PRD015,Debit,Branch,6714.55,Success
TXN002836,2025-12-02,ACC00968,CUST00704,PRD014,Debit,UPI,8070.99,Success
TXN002837,2024-05-25,ACC00428,CUST00181,PRD015,Credit,UPI,23342.1,Success
TXN002838,2024-02-07,ACC00343,CUST00289,PRD015,Debit,UPI,6952.91,Success
TXN002839,2024-09-25,ACC00305,CUST00643,PRD001,Debit,UPI,24007.84,Failed
TXN002840,2024-10-29,ACC00674,CUST00392,PRD010,Debit,UPI,354410.16,Success
TXN002841,2025-09-19,ACC00586,CUST00279,PRD013,Credit,UPI,49258.12,Success
TXN002842,2025-10-14,ACC00935,CUST00118,PRD001,Credit,UPI,13227.51,Failed
TXN002843,2024-05-01,ACC00338,CUST00667,PRD002,Debit,UPI,20842.21,Success
TXN002844,2025-06-29,ACC00449,CUST00420,PRD004,Credit,UPI,2912.36,Failed
TXN002845,2025-09-30,ACC00279,CUST00268,PRD009,Debit,POS,337366.94,Success
TXN002846,2024-08-11,ACC00877,CUST00261,PRD015,Debit,Mobile App,20536.64,Success
TXN002847,2024-03-07,ACC00769,CUST00303,PRD001,Credit,Mobile App,11930.25,Success
TXN002848,2025-09-22,ACC00261,CUST00154,PRD001,Credit,UPI,6290.77,Success
TXN002849,2025-05-31,ACC00610,CUST00349,PRD002,Debit,UPI,10075.15,Success
TXN002850,2024-04-23,ACC00742,CUST00535,PRD016,Debit,Net Banking,9071.87,Success
TXN002851,2024-03-30,ACC00417,CUST00505,PRD016,Debit,Net Banking,6628.35,Success
TXN002852,2025-09-12,ACC00158,CUST00633,PRD007,Debit,Mobile App,21838.74,Success
TXN002853,2024-06-29,ACC00999,CUST00547,PRD013,Debit,UPI,21111.35,Success
TXN002854,2025-11-11,ACC00859,CUST00391,PRD004,Debit,Mobile App,22424.74,Success
TXN002855,2024-12-19,ACC00979,CUST00375,PRD002,Debit,UPI,17534.85,Success
TXN002856,2023-04-19,ACC00014,CUST00701,PRD010,Debit,Mobile App,40078.83,Success
TXN002857,2025-08-24,ACC00765,CUST00519,PRD008,Debit,Branch,10077.55,Success
TXN002858,2023-06-07,ACC00929,CUST00426,PRD014,Debit,UPI,22421.12,Success
TXN002859,2025-10-29,ACC00323,CUST00687,PRD012,Credit,ATM,11710.47,Success
TXN002860,2023-04-09,ACC00122,CUST00099,PRD009,Credit,UPI,200735.25,Success
TXN002861,2025-06-26,ACC00515,CUST00519,PRD009,Credit,Mobile App,316355.2,Success
TXN002862,2024-03-21,ACC00325,CUST00190,PRD003,Debit,Net Banking,354310.06,Success
TXN002863,2025-02-09,ACC00659,CUST00363,PRD004,Debit,UPI,14223.81,Success
TXN002864,2025-05-19,ACC00342,CUST00729,PRD005,Debit,ATM,14749.97,Success
TXN002865,2025-05-31,ACC00388,CUST00463,PRD007,Debit,ATM,3190.51,Success
TXN002866,2025-11-08,ACC00922,CUST00473,PRD002,Credit,Mobile App,21135.98,Success
TXN002867,2024-04-24,ACC00600,CUST00182,PRD015,Debit,POS,23225.83,Success
TXN002868,2024-10-09,ACC00557,CUST00045,PRD008,Debit,UPI,11914.57,Success
TXN002869,2024-05-18,ACC00687,CUST00161,PRD011,Credit,Net Banking,306083.14,Success
TXN002870,2024-03-28,ACC00014,CUST00701,PRD011,Debit,Mobile App,222199.44,Success
TXN002871,2025-06-05,ACC00348,CUST00693,PRD010,Credit,POS,68003.99,Success
TXN002872,2025-06-19,ACC00920,CUST00556,PRD011,Debit,UPI,201911.81,Success
TXN002873,2025-11-11,ACC00803,CUST00415,PRD010,Credit,UPI,294751.93,Success
TXN002874,2023-05-13,ACC00264,CUST00301,PRD011,Debit,UPI,140104.52,Failed
TXN002875,2025-04-03,ACC00549,CUST00778,PRD015,Credit,Branch,17091.97,Failed
TXN002876,2025-05-26,ACC00345,CUST00747,PRD003,Credit,Branch,314427.42,Success
TXN002877,2024-10-03,ACC00602,CUST00012,PRD004,Credit,Mobile App,10951.52,Success
TXN002878,2024-07-29,ACC00145,CUST00292,PRD004,Credit,ATM,7937.22,Failed
TXN002879,2025-04-03,ACC00621,CUST00510,PRD002,Debit,Mobile App,13484.2,Success
TXN002880,2024-07-14,ACC00537,CUST00096,PRD009,Credit,Mobile App,388642.59,Failed
TXN002881,2023-11-23,ACC00537,CUST00096,PRD009,Debit,UPI,312133.15,Success
TXN002882,2024-09-02,ACC00010,CUST00337,PRD010,Credit,UPI,143882.5,Success
TXN002883,2025-11-04,ACC00676,CUST00603,PRD012,Credit,UPI,31859.9,Success
TXN002884,2025-11-28,ACC00367,CUST00197,PRD004,Debit,UPI,2799.13,Success
TXN002885,2025-05-09,ACC00549,CUST00778,PRD004,Debit,Mobile App,23141.27,Success
TXN002886,2025-02-24,ACC00832,CUST00122,PRD016,Credit,Branch,21403.83,Success
TXN002887,2025-07-26,ACC00069,CUST00587,PRD003,Credit,UPI,385777.55,Success
TXN002888,2025-11-01,ACC00832,CUST00122,PRD011,Credit,POS,335189.19,Success
TXN002889,2025-04-23,ACC00199,CUST00415,PRD009,Credit,UPI,52319.49,Success
TXN002890,2025-11-21,ACC00251,CUST00304,PRD004,Credit,UPI,24589.0,Success
TXN002891,2025-11-26,ACC00679,CUST00637,PRD008,Credit,Branch,20400.61,Success
TXN002892,2023-09-27,ACC00219,CUST00335,PRD005,Credit,Net Banking,24835.0,Success
TXN002893,2025-10-25,ACC00593,CUST00602,PRD013,Credit,Branch,5863.22,Success
TXN002894,2025-10-13,ACC00090,CUST00503,PRD002,Debit,POS,12413.9,Success
TXN002895,2025-01-14,ACC00364,CUST00523,PRD004,Debit,UPI,14488.21,Success
TXN002896,2024-12-11,ACC00569,CUST00642,PRD009,Debit,UPI,450687.38,Failed
TXN002897,2023-09-14,ACC00940,CUST00424,PRD009,Debit,UPI,364773.59,Success
TXN002898,2024-11-27,ACC00330,CUST00791,PRD006,Debit,ATM,10682.21,Success
TXN002899,2023-08-11,ACC00540,CUST00536,PRD004,Credit,UPI,5176.88,Success
TXN002900,2025-12-18,ACC00050,CUST00661,PRD001,Credit,Net Banking,8619.54,Success
TXN002901,2024-02-13,ACC00471,CUST00613,PRD011,Credit,Net Banking,435871.22,Success
TXN002902,2025-07-15,ACC00907,CUST00587,PRD012,Debit,Mobile App,41040.55,Success
TXN002903,2025-09-28,ACC00933,CUST00184,PRD004,Credit,POS,4453.23,Failed
TXN002904,2024-08-11,ACC00895,CUST00687,PRD015,Credit,Net Banking,5890.76,Success
TXN002905,2025-11-17,ACC00886,CUST00728,PRD011,Credit,UPI,490375.16,Success
TXN002906,2024-10-16,ACC00990,CUST00426,PRD002,Credit,UPI,6436.17,Failed
TXN002907,2024-05-09,ACC00451,CUST00782,PRD013,Debit,UPI,37118.49,Success
TXN002908,2024-06-24,ACC00550,CUST00236,PRD016,Debit,ATM,3584.6,Success
TXN002909,2025-07-29,ACC00963,CUST00771,PRD008,Credit,Branch,7208.1,Failed
TXN002910,2025-07-04,ACC00389,CUST00542,PRD008,Debit,Net Banking,12332.21,Success
TXN002911,2023-11-13,ACC00646,CUST00298,PRD005,Debit,Net Banking,11323.68,Failed
TXN002912,2025-12-23,ACC00097,CUST00096,PRD014,Debit,UPI,33392.65,Success
TXN002913,2025-02-20,ACC00640,CUST00089,PRD010,Debit,Net Banking,101466.1,Success
TXN002914,2025-12-12,ACC00316,CUST00441,PRD007,Credit,ATM,17158.57,Success
TXN002915,2025-06-28,ACC00309,CUST00624,PRD001,Debit,ATM,414.13,Success
TXN002916,2024-10-16,ACC00250,CUST00600,PRD013,Debit,ATM,39309.89,Success
TXN002917,2025-12-17,ACC00893,CUST00750,PRD014,Debit,ATM,35880.53,Success
TXN002918,2024-12-11,ACC00185,CUST00715,PRD007,Credit,UPI,24473.64,Failed
TXN002919,2024-01-20,ACC00287,CUST00506,PRD007,Credit,Mobile App,6742.46,Success
TXN002920,2025-06-06,ACC00460,CUST00521,PRD016,Debit,UPI,7709.03,Success
TXN002921,2024-10-02,ACC00123,CUST00056,PRD014,Credit,Branch,31901.28,Success
TXN002922,2024-08-06,ACC00283,CUST00568,PRD002,Credit,UPI,11069.49,Success
TXN002923,2025-06-21,ACC00458,CUST00658,PRD003,Debit,Mobile App,223992.63,Success
TXN002924,2024-12-04,ACC00982,CUST00427,PRD012,Debit,UPI,33666.28,Success
TXN002925,2025-07-28,ACC00285,CUST00090,PRD008,Credit,UPI,13340.25,Success
TXN002926,2025-11-05,ACC00194,CUST00798,PRD016,Debit,ATM,11930.27,Success
TXN002927,2024-10-22,ACC00677,CUST00105,PRD001,Debit,Mobile App,2768.11,Success
TXN002928,2025-10-01,ACC00507,CUST00008,PRD008,Debit,Net Banking,18178.07,Success
TXN002929,2024-08-04,ACC00701,CUST00365,PRD002,Credit,Mobile App,13462.11,Success
TXN002930,2024-09-01,ACC00675,CUST00410,PRD016,Debit,Mobile App,13517.78,Success
TXN002931,2023-11-03,ACC00739,CUST00685,PRD011,Credit,Mobile App,494322.56,Success
TXN002932,2025-10-02,ACC00151,CUST00662,PRD009,Debit,Net Banking,386880.41,Success
TXN002933,2025-08-13,ACC00309,CUST00624,PRD014,Debit,UPI,24321.42,Failed
TXN002934,2025-12-07,ACC00702,CUST00259,PRD012,Debit,ATM,42067.41,Success
TXN002935,2024-11-27,ACC00289,CUST00704,PRD015,Debit,UPI,20274.57,Success
TXN002936,2024-09-01,ACC00080,CUST00627,PRD011,Debit,POS,482483.31,Success
TXN002937,2024-01-11,ACC00696,CUST00382,PRD007,Debit,UPI,5173.0,Success
TXN002938,2025-03-06,ACC00313,CUST00742,PRD009,Debit,UPI,270302.46,Success
TXN002939,2025-07-06,ACC00261,CUST00154,PRD007,Credit,Net Banking,2906.97,Success
TXN002940,2024-05-10,ACC00325,CUST00190,PRD003,Debit,Mobile App,461576.3,Success
TXN002941,2025-08-09,ACC00091,CUST00677,PRD001,Credit,ATM,4392.82,Success
TXN002942,2025-12-23,ACC00652,CUST00136,PRD003,Debit,Branch,287382.01,Success
TXN002943,2025-06-26,ACC00181,CUST00029,PRD011,Credit,UPI,76147.03,Success
TXN002944,2025-08-11,ACC00326,CUST00025,PRD015,Credit,UPI,1669.47,Success
TXN002945,2023-04-23,ACC00585,CUST00211,PRD006,Debit,Mobile App,1228.21,Success
TXN002946,2023-01-18,ACC00739,CUST00685,PRD006,Credit,ATM,21709.11,Success
TXN002947,2025-10-10,ACC00118,CUST00549,PRD014,Debit,Net Banking,6524.28,Success
TXN002948,2024-07-29,ACC00070,CUST00766,PRD006,Debit,ATM,9654.53,Success
TXN002949,2024-01-01,ACC00312,CUST00218,PRD010,Credit,UPI,450915.71,Success
TXN002950,2025-10-11,ACC00524,CUST00226,PRD013,Credit,UPI,47198.56,Success
TXN002951,2025-12-07,ACC00279,CUST00268,PRD007,Debit,Net Banking,6981.45,Success
TXN002952,2025-10-31,ACC00020,CUST00458,PRD005,Debit,Net Banking,3542.49,Success
TXN002953,2023-12-15,ACC00735,CUST00288,PRD012,Credit,Mobile App,16161.42,Failed
TXN002954,2025-09-07,ACC00094,CUST00370,PRD007,Debit,UPI,18360.05,Success
TXN002955,2025-11-27,ACC00042,CUST00061,PRD013,Debit,Mobile App,45841.97,Success
TXN002956,2025-11-05,ACC00212,CUST00151,PRD002,Credit,ATM,8302.66,Success
TXN002957,2025-04-11,ACC00385,CUST00185,PRD005,Debit,UPI,8352.05,Success
TXN002958,2025-10-30,ACC00963,CUST00771,PRD008,Debit,UPI,22432.48,Success
TXN002959,2024-12-11,ACC00338,CUST00667,PRD012,Credit,UPI,45296.86,Success
TXN002960,2025-07-17,ACC00647,CUST00347,PRD015,Credit,UPI,17753.07,Success
TXN002961,2024-03-08,ACC00363,CUST00464,PRD002,Debit,ATM,24670.86,Failed
TXN002962,2025-10-11,ACC00099,CUST00716,PRD004,Credit,Mobile App,10030.7,Success
TXN002963,2025-07-26,ACC00543,CUST00059,PRD016,Debit,Branch,15503.48,Success
TXN002964,2025-05-26,ACC00313,CUST00742,PRD002,Credit,Mobile App,14086.28,Success
TXN002965,2024-01-22,ACC00747,CUST00453,PRD014,Credit,Mobile App,27921.07,Success
TXN002966,2025-06-08,ACC00830,CUST00723,PRD003,Credit,Net Banking,214523.08,Success
TXN002967,2025-11-10,ACC00329,CUST00101,PRD014,Credit,Mobile App,12086.95,Success
TXN002968,2025-06-05,ACC00551,CUST00114,PRD001,Credit,Mobile App,14187.24,Success
TXN002969,2024-06-26,ACC00431,CUST00377,PRD006,Debit,POS,12183.85,Success
TXN002970,2025-08-15,ACC00005,CUST00442,PRD010,Debit,UPI,303853.71,Success
TXN002971,2025-02-02,ACC00582,CUST00736,PRD002,Credit,Mobile App,11416.32,Success
TXN002972,2025-03-29,ACC00228,CUST00519,PRD003,Credit,Net Banking,30692.93,Success
TXN002973,2025-02-18,ACC00422,CUST00088,PRD002,Credit,Mobile App,24707.45,Success
TXN002974,2025-11-25,ACC00554,CUST00128,PRD004,Credit,POS,14020.79,Success
TXN002975,2023-12-22,ACC00735,CUST00288,PRD010,Debit,UPI,57756.46,Success
TXN002976,2025-02-06,ACC00025,CUST00221,PRD011,Debit,Net Banking,294387.04,Failed
TXN002977,2025-02-04,ACC00802,CUST00023,PRD008,Debit,Branch,9094.05,Success
TXN002978,2024-12-15,ACC00088,CUST00236,PRD015,Credit,POS,12217.78,Success
TXN002979,2024-10-19,ACC00634,CUST00676,PRD001,Credit,UPI,12258.12,Success
TXN002980,2024-06-10,ACC00420,CUST00510,PRD015,Credit,UPI,13591.09,Success
TXN002981,2023-04-09,ACC00072,CUST00736,PRD011,Debit,Mobile App,64112.99,Success
TXN002982,2025-09-16,ACC00801,CUST00668,PRD008,Debit,Mobile App,6730.15,Success
TXN002983,2023-11-28,ACC00178,CUST00050,PRD012,Credit,Mobile App,25855.22,Success
TXN002984,2025-05-22,ACC00505,CUST00462,PRD011,Credit,UPI,497937.58,Success
TXN002985,2025-02-08,ACC00413,CUST00418,PRD014,Debit,Net Banking,45854.27,Success
TXN002986,2025-01-19,ACC00165,CUST00229,PRD011,Credit,Mobile App,198967.24,Success
TXN002987,2025-11-24,ACC00855,CUST00401,PRD009,Debit,UPI,262782.85,Success
TXN002988,2025-05-22,ACC00302,CUST00273,PRD011,Credit,Mobile App,437428.88,Success
TXN002989,2025-11-08,ACC00286,CUST00417,PRD005,Debit,UPI,23458.61,Success
TXN002990,2025-02-13,ACC00621,CUST00510,PRD007,Credit,Mobile App,17632.76,Success
TXN002991,2023-09-29,ACC00057,CUST00078,PRD010,Credit,UPI,102404.99,Success
TXN002992,2025-04-12,ACC00622,CUST00670,PRD002,Debit,UPI,24797.8,Success
TXN002993,2025-11-20,ACC00723,CUST00339,PRD011,Credit,Branch,445963.6,Success
TXN002994,2025-02-04,ACC00111,CUST00272,PRD006,Debit,UPI,12188.32,Success
TXN002995,2025-11-23,ACC00181,CUST00029,PRD006,Debit,Branch,4106.85,Success
TXN002996,2025-08-19,ACC00394,CUST00587,PRD010,Credit,Mobile App,496969.18,Success
TXN002997,2025-12-03,ACC00898,CUST00166,PRD010,Credit,Branch,466991.45,Success
TXN002998,2025-08-12,ACC00640,CUST00089,PRD008,Debit,UPI,19678.9,Success
TXN002999,2025-02-11,ACC00520,CUST00645,PRD016,Debit,Mobile App,1569.15,Success
TXN003000,2024-11-22,ACC00350,CUST00352,PRD015,Credit,UPI,4532.21,Success
TXN003001,2025-11-13,ACC00593,CUST00602,PRD009,Credit,ATM,335329.88,Failed
TXN003002,2025-01-31,ACC00670,CUST00758,PRD013,Credit,Mobile App,2659.17,Success
TXN003003,2024-11-29,ACC00445,CUST00375,PRD012,Credit,Branch,22309.15,Success
TXN003004,2023-05-21,ACC00669,CUST00113,PRD007,Debit,UPI,11613.15,Success
TXN003005,2024-07-30,ACC00080,CUST00627,PRD004,Debit,Mobile App,214.63,Success
TXN003006,2023-10-12,ACC00282,CUST00130,PRD012,Credit,Branch,32855.47,Success
TXN003007,2023-12-23,ACC00657,CUST00182,PRD001,Debit,Mobile App,17813.27,Success
TXN003008,2023-09-05,ACC00541,CUST00551,PRD007,Debit,UPI,19956.47,Success
TXN003009,2024-08-21,ACC00057,CUST00078,PRD015,Debit,Mobile App,5412.13,Success
TXN003010,2025-06-14,ACC00809,CUST00356,PRD015,Debit,UPI,7047.81,Success
TXN003011,2023-07-30,ACC00516,CUST00333,PRD002,Credit,UPI,2293.46,Success
TXN003012,2025-07-26,ACC00463,CUST00455,PRD012,Debit,Net Banking,48881.51,Success
TXN003013,2025-12-28,ACC00256,CUST00720,PRD004,Credit,UPI,5409.11,Success
TXN003014,2025-06-05,ACC00358,CUST00529,PRD004,Debit,Net Banking,8374.02,Success
TXN003015,2025-09-15,ACC00869,CUST00063,PRD001,Credit,Net Banking,10141.71,Success
TXN003016,2023-12-29,ACC00390,CUST00253,PRD005,Debit,UPI,5412.06,Success
TXN003017,2025-11-24,ACC00660,CUST00005,PRD007,Debit,Net Banking,6475.24,Success
TXN003018,2024-09-03,ACC00183,CUST00338,PRD009,Debit,ATM,460830.2,Success
TXN003019,2025-11-30,ACC00578,CUST00236,PRD013,Credit,UPI,48961.17,Success
TXN003020,2024-11-02,ACC00934,CUST00301,PRD006,Credit,Net Banking,14748.32,Success
TXN003021,2025-10-29,ACC00264,CUST00301,PRD005,Credit,Net Banking,7559.44,Success
TXN003022,2023-08-29,ACC00941,CUST00184,PRD014,Debit,UPI,9255.4,Success
TXN003023,2025-12-28,ACC00966,CUST00570,PRD007,Debit,UPI,22703.07,Failed
TXN003024,2025-11-11,ACC00424,CUST00440,PRD014,Debit,UPI,27239.51,Success
TXN003025,2025-12-30,ACC00606,CUST00407,PRD007,Credit,UPI,23182.6,Success
TXN003026,2024-11-24,ACC00906,CUST00337,PRD011,Debit,UPI,181070.5,Success
TXN003027,2025-11-30,ACC00538,CUST00098,PRD006,Credit,POS,14157.82,Success
TXN003028,2025-07-14,ACC00755,CUST00628,PRD004,Debit,UPI,23429.24,Success
TXN003029,2025-05-27,ACC00967,CUST00732,PRD016,Debit,UPI,15760.71,Success
TXN003030,2025-12-05,ACC00743,CUST00793,PRD003,Credit,UPI,68824.01,Failed
TXN003031,2025-08-25,ACC00625,CUST00235,PRD005,Credit,POS,11621.22,Failed
TXN003032,2023-09-03,ACC00521,CUST00592,PRD011,Credit,UPI,349605.47,Success
TXN003033,2025-05-21,ACC00986,CUST00273,PRD013,Credit,ATM,22536.67,Success
TXN003034,2024-04-04,ACC00296,CUST00180,PRD006,Credit,Net Banking,15882.76,Success
TXN003035,2025-05-09,ACC00265,CUST00292,PRD001,Credit,Mobile App,7946.66,Success
TXN003036,2023-01-06,ACC00253,CUST00408,PRD008,Debit,UPI,17096.44,Failed
TXN003037,2023-08-02,ACC00858,CUST00671,PRD002,Debit,ATM,4637.8,Success
TXN003038,2023-03-31,ACC00179,CUST00017,PRD006,Debit,Net Banking,8997.88,Success
TXN003039,2025-02-10,ACC00012,CUST00351,PRD009,Debit,UPI,384582.35,Success
TXN003040,2024-12-02,ACC00843,CUST00015,PRD004,Debit,UPI,8497.79,Success
TXN003041,2025-08-05,ACC00061,CUST00510,PRD016,Debit,Branch,8740.91,Success
TXN003042,2025-12-16,ACC00433,CUST00541,PRD013,Debit,Net Banking,22287.65,Success
TXN003043,2025-08-08,ACC00530,CUST00720,PRD001,Debit,UPI,1191.26,Success
TXN003044,2024-11-03,ACC00804,CUST00731,PRD007,Debit,UPI,4862.44,Success
TXN003045,2023-01-19,ACC00332,CUST00154,PRD004,Credit,Mobile App,8911.25,Success
TXN003046,2023-12-15,ACC00168,CUST00547,PRD014,Debit,Net Banking,45716.04,Success
TXN003047,2023-12-07,ACC00739,CUST00685,PRD001,Debit,ATM,24565.92,Success
TXN003048,2025-09-10,ACC00427,CUST00494,PRD015,Credit,Net Banking,7671.16,Success
TXN003049,2023-08-17,ACC00797,CUST00237,PRD011,Debit,UPI,76888.39,Success
TXN003050,2025-12-11,ACC00842,CUST00482,PRD009,Credit,UPI,122966.22,Success
TXN003051,2025-07-17,ACC00824,CUST00744,PRD007,Credit,Mobile App,7176.86,Failed
TXN003052,2025-10-09,ACC00018,CUST00487,PRD015,Credit,UPI,2435.5,Success
TXN003053,2024-01-31,ACC00735,CUST00288,PRD014,Credit,Net Banking,31021.67,Success
TXN003054,2025-06-09,ACC00157,CUST00045,PRD012,Credit,Mobile App,37627.12,Success
